rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Perfect,Excellent and very happy with this product!!!,[],B001GH6CGM,B001GH6CGM,AHX4XWVVQUKT3FCNWCVASDF4Q56Q,1591770033607,0,True
5.0,These sponges apply a lot of soap to your vehicle and are easy to use.,Cleaned the truck very well and the wheels slso,[],B072HJVSN9,B08VWSJRJG,AHY7ZJB523OPTIKXRI63PS2V6FSQ,1615065838668,0,True
5.0,Make sure it will fit your golf cart.,Looks great on the golf cart. So glad I got the tinted windshield.,[],B00WY3VY10,B00WY3VY10,AHY7ZJB523OPTIKXRI63PS2V6FSQ,1592090308036,2,True
4.0,"Sturdy, works great, does not cover the distance that the otiginal antenna covered.","The Rydonair works great with one exception, it does not cover as much distance as the original antenna. It comes close but about 30 miles short of the reception I was getting before. I was getting full reception(on a particular station) on the original to app., 150 miles. The positive is , the Rydonair(being shorter) does not drag on the garage door frame now. If you listen to something like Sirius it does not matter.",[],B07BDKNQWM,B0C48BP812,AHY7ZJB523OPTIKXRI63PS2V6FSQ,1550503157922,1,True
2.0,Look good,Wanted a brushed nickel look which I thought I ordered but they came shiny chrome.,[],B07D291SR6,B07D291SR6,AEYEP6B5W5QBNMM4OBQBQJDJ63SA,1567015009325,0,True
5.0,Handy gadget,"Although he’s managed to perform mechanical procedures up until now, once my husband saw this gadget, he had to have it.  Now he’s upset that he didn’t invent it.",[],B015NK6DDO,B015NK6DDO,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,1646701681528,0,True
5.0,Great value,"We always get this brand, but it’s much more convenient and less expensive to buy them on line.",[],B000NWPHE4,B000NWPHE4,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,1635633781623,0,True
5.0,Exactly what I needed.,"There is no easier way to shop for necessary auto parts.  Not only did they arrive quickly, the price was right, too.",[],B08HKS28ZP,B08HKS28ZP,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,1633667303393,0,True
4.0,Hard to find.,"The weight of this oil is hard to find, and it’s the only one my husband will use.  The price has gone up outrageously, but we couldn’t find it elsewhere.",[],B00CBT5GGQ,B09PR9ST93,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,1629317116840,1,True
5.0,Easy shopping,Just what I needed.  Easy shopping for auto parts.,[],B0009H52AW,B0C3B73K6Z,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,1611881936385,0,True
5.0,Easy parts shopping,Exactly what I needed.,[],B01BEPWWTG,B01BEPWWTG,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,1611880584423,0,True
5.0,Easy to find parts,Just what we needed.  Easy shopping.,[],B0009XG9JY,B0009XG9JY,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,1611880430403,0,True
5.0,Easy parts shopping,Just the part we were looking for.,[],B083SMHYX2,B083SMHYX2,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,1611880364293,0,True
5.0,Value,Good price and good quality.,[],B00J65IPBQ,B00J65IPBQ,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,1611880216013,1,True
5.0,Fair price,Just what we needed at a fair price.,[],B07BDFC714,B07HMH6TD4,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,1611879534139,0,True
5.0,Best Motor Oil,Pennzoil is the only motor oil we have ever used.  Buying it in this large size saves money.,[],B01M6YFW21,B09PR9ST93,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,1543895038034,1,True
5.0,Five Stars,Exactly what I was looking for and convenient to buy online.,[],B0009IR056,B0009IR056,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,1524422802634,0,True
5.0,Five Stars,"These parts are exactly what I needed without shopping all over, and they were less expensive online.",[],B0009IQYF8,B0009IQYF8,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,1524422469618,0,True
5.0,Five Stars,Exactly what I needed to repair deer strike damage.,[],B004GCQVJW,B004GCQVJW,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,1513823172561,0,True
5.0,Five stars,"These towelette are smaller than the original towelettes.  However, they do a great job of cleaning and treating my windshield.",[],B00T9LR5TU,B00T9LR5TU,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,1437795350000,0,True
5.0,This natural finish detailer is exactly what I was looking ...,"This natural finish detailer is exactly what I was looking for.  I had the natural finish before, but was unable to find it in a store.",[],B0006302MM,B0006302MM,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,1436670551000,1,True
5.0,Five Stars,"Right size, right price.",[],B0016HPX4O,B0016HPX4O,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,1433803721000,0,True
3.0,I haven't really gotten the hang of properly fastening the ...,I haven't really gotten the hang of properly fastening the clip to my seatbelt.  So far the clip does not lay straight.,[],B004XJ0EF0,B004XJ0EF0,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,1417949589000,0,True
4.0,Four Stars,The seat belt shoulder pads do a great job of keeping the belt frrom rubbing my neck.,[],B004WLNZZA,B004WLNZZA,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,1417949519000,0,True
2.0,Two Stars,These devices broke off of my car the first month I use3d them.,[],B000PCZZ6C,B000PCZZ6C,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,1406382634000,0,True
2.0,Two Stars,These devices broke off of my car within the first month I installed them.,[],B000BO71UC,B077SW1X6L,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,1406382557000,0,True
3.0,I live in an area with a very heavy concentration ...,"I live in an area with a very heavy concentration of white-tailed deer.  This device seems to work well (I haven't hit a deer), but I can only use it when my dogs aren't in the car because the noise bothers them.",[],B002V3LRCE,B002V3LRCE,AHZ6XMOLEWA67S3TX7IWEXXGWSOA,1406382511000,4,True
5.0,Dewalt shop stool,"Dewalt shop stool.  Comes mostly together - just install the seat.  My husband was so happy.  Declared this is favorite gift this year.  It has really sturdy wheels and rolls nicely - of course better when the shop floor is clean - but even with a little stuff on the floor it does well.  It's very very heavy duty, weighty.  The seat part is comfortable (according to hubby).  He is a very big Dewalt fan - he would recommend this stool if you need one.  It adjusts up and down about 5"" or so.   Having said all of this, I never hesitate to update my reviews should new info seem useful. All of my reviews reflect my honest, personal experience with the reviewed item - your experience may be different. I am not influenced by any outside source. I receive/accept NO free products or discounts that are not available to all shoppers- ever. For some reason our shopper ranks are no longer visible - so, to give you a little more info about me, I am a top 50 reviewer (#30 the highest rank achieved). Those numbers used to fluctuate over time - up and down but I noticed that they stopped updating regularly - perhaps to phase them out. It's a shame because it did help you see who has been around the longest and who is a trustworthy reviewer.  I've been doing reviews for over 25 years with Amazon - over 6,000 reviews posted, those reviews have been viewed well over 50,000 times, including over 24,000 likes. Bottom line, I pay for all my stuff, just like you do.",[],B07JMKH69X,B094MWJXMH,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1672531065887,4,True
5.0,30ft 50Amp heavy duty extension cord,"30 ft 50Amp heavy duty extension cord - husband says the cord itself is 5 star.  The 'cord organizer' is not.  It's awkward, hard to open and use - it's garbage.  Go for the cord, dump the organizer - in his opinion.  Having said all of this, I never hesitate to update my reviews should new info seem useful. All of my reviews reflect my honest, personal experience with the reviewed item - your experience may be different. I am not influenced by any outside source. I receive/accept NO free products or discounts that are not available to all shoppers- ever. For some reason our shopper ranks are no longer visible - so, to give you a little more info about me, I am a top 50 reviewer (#30 the highest rank achieved). Those numbers used to fluctuate over time - up and down but I noticed that they stopped updating regularly - perhaps to phase them out. It's a shame because it did help you see who has been around the longest and who is a trustworthy reviewer.  I've been doing reviews for over 25 years with Amazon - nearly 6,000 reviews posted, viewed over 50,000 times, and over 24,000 likes. I pay for all my stuff, just like you do.",[],B07H7Y916X,B07H7Y916X,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1671847763241,0,True
4.0,"Marsbase 13"" rivet nut tool","Marsbase rivet nut tool... husband says it should come with LOTS more rivets, so a little disappointing there. However, the nut tool works as expected.  I never hesitate to update my reviews should new info seem useful. All my reviews reflect my honest, personal experience with the reviewed item - your experience may be different.  I receive/accept NO free products or discounts that are not available to all shoppers.",[],B0B21D7L6J,B0B21D7L6J,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1665684265283,0,True
5.0,right angle flexible plastic funnel set,"Husband purchased to easily pour in fuel storage additive - works like a dream. Easy to use. Easy to store after use. I never hesitate to update my reviews should new info seem useful. All my reviews reflect my honest, personal experience with the reviewed item - your experience may be different.  I receive/accept NO free products or discounts that are not available to all shoppers.",[],B07L7VSHN1,B07L7VSHN1,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1664665680343,0,True
5.0,car power inverter multi port,"Purchased this for our Tsunami bugout emergency kit.  Plugged it in and it works as advertised.  Hopefully we never need to REALLY use it.  I never hesitate to update my reviews should new info seem useful. All my reviews reflect my honest, personal experience with the reviewed item - your experience may be different.  I receive/accept NO free products or discounts that are not available to all shoppers.",[],B08BL3JLSL,B08BL3JLSL,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1664301635829,1,True
5.0,Blazer international back up alarm,Husband reports this backup alarm works really well and is very well.  Was reasonably easy to install.  I never hesitate to update my reviews should new info seem useful.,[],B005MX2RPG,B07TDNNNJP,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1660701784332,0,True
4.0,dashboard cover,"I have a 2006 Lexus GX470, 230k miles. She's ghetto and cool. It is gold.  I thought I'd like the black, but it's a bit too dark for all my light interior.  The board cover is pretty thin.  You'll need to lay it out and leave for a few days to flatten. It's a polyester like material - like a shaved short super lightweight shag like - not velvet though?  Honestly, if you have black interior you might like it - for me personally, not so much with light interior.  Everyone likes something different right?",[],B08635LF4Q,B0B14YWWTR,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1655755454587,1,True
4.0,Dashmat,"I have 2006 Lexus GX 470.  The dash has seen better days - over 260,000 miles - she still runs like a dream (knock on wood) - but the dash.  Eh - there is a crack - apparently common and it's terribly faded.  I decided to try one of these dash covers. I have to say it's not quite as nice as I'd hoped and the fit is pretty wonky.  I'm still trying to decide if I like it or not.  It does come with some stick on hook/loop strips to get a 'better fit'... as I am still on the fence as to whether or not I like the look, I haven't used the hook/loop to attach it but I can see where it MIGHT be helpful if you like the look. I have a Gold Lexus so I ordered the beige- it's an ok color for the old girl, but I think it looks kinda cheap.  Even tho our nickname for our GX is Ghetto - we mean it the most positive way and I am thinking this cover may be a bit too literal.  Just sayin.  I never hesitate to update my reviews should new info seem useful.",[],B000F36GWI,B01BD8AHCI,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1654055950335,0,True
3.0,handbag car net,"I am on the fence on this.  I do like the IDEA of it.  It just doesn't look very good.  I didn't have any trouble at all installing it.  Normally I just set my purse and/or other items on the passenger seat.  But when I have a passenger, it's difficult to figure out how to put my purse somewhere - I have a very small purse, so this mesh net does hold small purse.  If you have a medium or large purse, I really don't think it will work for you.  The front of the mesh netting sort of folds down so you need to reach back and open it to put your small purse in.  A larger one would just overwhelm the very small pocket area - meaning, your purse will likely fall out toward the front of the keeper area.  I am just not sure I will keep it.  There are other small pockets in the back of the keeper that are NOT convenient to reach from the driver seat, but could be used by people seated in the backseat - which is very rare for me.  I have a 2021 Lexus 450h.  Honestly, as I said before, I am not sure I'll keep it.  Having said all of that, I never hesitate to update my reviews should new info seem useful.",[],B08W3JZFGS,B0B6DK8S7B,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1644193794735,9,True
5.0,bondo all purpose putty,"I had a plastic like outdoor statue that was cracking and I used this to repair some cracks.  It was easy to use, quick to dry and super easy to sand to shape and smooth.  Having never used bondo before I wasn't sure it was going to work, but it did perfectly. Note: the tube they include with the bondo that activates the stuff - you need just a tiny bit for it work, but I don't think there's enough for the whole container.  You may need more of that. It dried the same dirty ivory color that it is in the container.  I never hesitate to update my reviews should new info seem useful. Further, I never accept free products - my reviews are 100% honest and reflect my own personal experience.",[],B0007ZHTTS,B0007ZHTTS,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1630364148503,6,True
5.0,soft utility brush,I purchased this to do a soft scrub outside project and it worked perfectly.  The bristles are soft and held the soap and water well.  The bristles are bright green as shown and the handle is plastic. It feels like it will last a long time.  I never hesitate to update my reviews should new info seem useful.,[],B00MI59W90,B00MI59W90,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1628184444113,1,True
5.0,universal roof vent,Had a trailer vent fail and purchased this a replacement.  Worked well.  Did take a bit of time to install - part of that was learning curve as we had never replaced one before.,[],B0027XGMK0,B01KDW2MLY,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1627187898071,0,True
3.0,front mounting license plate,If you have a 2021 Lexus RX 450h - this does NOT work.  I was really disappointed as Amazon indicated it would.  Just dropped in the donate box.  Go to lexus for install of front plate holder. Here in our state we are required to have both front and back plates.,[],B08PPRD48J,B08PPRD48J,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1627187494360,1,True
5.0,stainless steel license plate screws,I purchased these to install my silicone license plates.  Worked exactly as you would expect.,[],B01MTSXYKL,B01MZXMXJ6,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1624908145406,0,True
5.0,black silicone license plate frame,"Black silicone license plate frame.  It fits perfectly, allows tags to be seen clearly.  Does NOT come with screws, so you'll need to make an additional purchase of screws. I really like that they are silicone and don't rub metal on metal (or plastic as it sometimes is).  Having said that, I never hesitate to update my reviews should new info seem useful.",[],B088Q6Y6BN,B088Q6LY5T,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1624907841394,1,True
3.0,microfiber window cleaner,"I purchased this to wipe the inside of my car windshield.  The arm telescopes - a little.  Pull and twist to lengthen, and then press down to shorten.  It's a little hinky.  I hope it lasts.  It's triangle shaped - comes with 3 wipes - elastic edged to help it fit onto the triangle shape.  The fiber wipe is pretty thin.  I am not sure how many washes it's going to last thru. I purchased this because my windshield is pretty deep.. was hoping for an easy clean, but not sure this is it.  Having said all that,  I never hesitate to update my reviews should new info seem useful.  I purchased a mitten style microfiber wipe just in case - with dread lock style wipe surface.  These take some longer arm swipes, but they work really well - no parts to break or stop working.  Just sayin",[],B07SGQJ6C9,B0BRZTJSDP,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1620347543424,1,True
5.0,sticker for deliveries,I missed the part that this is a sticker... was hoping for a small metal based sign... but this will work for a while.  Stickers are hard to keep in place here (Ocean front).  I never hesitate to update my reviews should new info seem useful.,[],B07XG483WV,B07XG483WV,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1615137606367,0,True
4.0,leather cleaner,"I have leather seats that are a light color - and denim or indigo dye is really hard to remove.  I am always on the lookout for something that will not harm the leather and will remove the indigo dye.  This works OK.  I use a microfiber cloth and rub.  Takes a LOT of elbow grease  - meaning you will apply and re-apply with a lot of rubbing in between.  Not for the faint of heart.  Eventually it gets most of the dye off.  For those would suggest seat covers, I have ventilated/heated seats, so that is not an option.  I'm still looking for the cleaner that works without all the scrubbing and doesn't harm the leather.  I have not used the conditioner so this review is purely about the cleaner which is what I needed right now.  Having said all of that, I never hesitate to update my reviews should new info seem useful.",[],B001TJ3HUG,B07Z9YKLLL,AFZUK3MTBIBEDQOPAK3OATUOUKLA,1615137514969,3,True
